tweet_id,tweet_text,retweet_count,favorite_count,text_range,created_at
708469915515297792,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,860,3202,"[0, 132]",Sat Mar 12 01:49:25 +0000 2016
708400866336894977,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,10656,16566,"[0, 78]",Fri Mar 11 21:15:02 +0000 2016
708356463048204288,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,1393,3732,"[0, 137]",Fri Mar 11 18:18:36 +0000 2016
708349470027751425,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,771,2435,"[0, 107]",Fri Mar 11 17:50:48 +0000 2016
708149363256774660,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,1610,4427,"[0, 118]",Fri Mar 11 04:35:39 +0000 2016
708130923141795840,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,880,3516,"[0, 140]",Fri Mar 11 03:22:23 +0000 2016
708119489313951744,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,1028,2777,"[0, 99]",Fri Mar 11 02:36:57 +0000 2016
708109389455101952,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,568,2001,"[0, 133]",Fri Mar 11 01:56:49 +0000 2016
708026248782585858,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,2011,4520,"[0, 129]",Thu Mar 10 20:26:26 +0000 2016
707995814724026368,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,1179,3245,"[0, 140]",Thu Mar 10 18:25:30 +0000 2016
707983188426153984,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),2,51,"[0, 139]",Thu Mar 10 17:35:20 +0000 2016
707969809498152960,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,1019,2798,"[0, 140]",Thu Mar 10 16:42:10 +0000 2016
707776935007539200,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,994,3404,"[0, 140]",Thu Mar 10 03:55:45 +0000 2016
707741517457260545,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,644,2586,"[0, 140]",Thu Mar 10 01:35:01 +0000 2016
707738799544082433,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,2607,4247,"[0, 110]",Thu Mar 10 01:24:13 +0000 2016
707693576495472641,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,1050,3558,"[0, 109]",Wed Mar 09 22:24:31 +0000 2016
707629649552134146,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,928,2671,"[0, 130]",Wed Mar 09 18:10:30 +0000 2016
707610948723478529,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,6737,17575,"[0, 121]",Wed Mar 09 16:56:11 +0000 2016
707420581654872064,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,725,2359,"[0, 140]",Wed Mar 09 04:19:44 +0000 2016
707411934438625280,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",622,2372,"[0, 128]",Wed Mar 09 03:45:22 +0000 2016
707387676719185920,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,1363,3630,"[0, 139]",Wed Mar 09 02:08:59 +0000 2016
707377100785885184,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,1135,3399,"[0, 140]",Wed Mar 09 01:26:57 +0000 2016
707315916783140866,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,674,2566,"[0, 122]",Tue Mar 08 21:23:50 +0000 2016
707297311098011648,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,831,2875,"[0, 139]",Tue Mar 08 20:09:54 +0000 2016
707059547140169728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,710,2677,"[0, 128]",Tue Mar 08 04:25:07 +0000 2016
707038192327901184,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,832,2267,"[0, 117]",Tue Mar 08 03:00:15 +0000 2016
707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,1436,4218,"[0, 120]",Tue Mar 08 01:52:18 +0000 2016
707014260413456384,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,624,2387,"[0, 133]",Tue Mar 08 01:25:10 +0000 2016
706904523814649856,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,8242,15115,"[0, 120]",Mon Mar 07 18:09:06 +0000 2016
706901761596989440,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,626,2143,"[0, 134]",Mon Mar 07 17:58:08 +0000 2016
706681918348251136,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,1018,3450,"[0, 135]",Mon Mar 07 03:24:33 +0000 2016
706644897839910912,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,1154,2674,"[0, 140]",Mon Mar 07 00:57:27 +0000 2016
706593038911545345,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,658,2235,"[0, 102]",Sun Mar 06 21:31:22 +0000 2016
706538006853918722,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",1485,3587,"[0, 140]",Sun Mar 06 17:52:42 +0000 2016
706516534877929472,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,1085,3211,"[0, 126]",Sun Mar 06 16:27:23 +0000 2016
706346369204748288,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,968,3577,"[0, 90]",Sun Mar 06 05:11:12 +0000 2016
706310011488698368,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,8404,22127,"[0, 107]",Sun Mar 06 02:46:44 +0000 2016
706291001778950144,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,491,1764,"[0, 130]",Sun Mar 06 01:31:11 +0000 2016
706265994973601792,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",969,2834,"[0, 139]",Sat Mar 05 23:51:49 +0000 2016
706169069255446529,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",2343,4046,"[0, 71]",Sat Mar 05 17:26:40 +0000 2016
706166467411222528,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,1687,5332,"[0, 133]",Sat Mar 05 17:16:20 +0000 2016
706153300320784384,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,401,1538,"[0, 120]",Sat Mar 05 16:24:01 +0000 2016
705975130514706432,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,770,3220,"[0, 137]",Sat Mar 05 04:36:02 +0000 2016
705970349788291072,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,932,3250,"[0, 139]",Sat Mar 05 04:17:02 +0000 2016
705898680587526145,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,582,2456,"[0, 140]",Fri Mar 04 23:32:15 +0000 2016
705786532653883392,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",551,2015,"[0, 68]",Fri Mar 04 16:06:36 +0000 2016
705591895322394625,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",1214,3285,"[0, 109]",Fri Mar 04 03:13:11 +0000 2016
705475953783398401,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,966,3059,"[0, 103]",Thu Mar 03 19:32:29 +0000 2016
705442520700944385,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,1724,4608,"[0, 90]",Thu Mar 03 17:19:38 +0000 2016
705428427625635840,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,1772,3953,"[0, 139]",Thu Mar 03 16:23:38 +0000 2016
705239209544720384,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,781,3110,"[0, 116]",Thu Mar 03 03:51:44 +0000 2016
705223444686888960,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,846,2669,"[0, 64]",Thu Mar 03 02:49:06 +0000 2016
705102439679201280,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,536,2235,"[0, 94]",Wed Mar 02 18:48:16 +0000 2016
705066031337840642,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,634,2253,"[0, 135]",Wed Mar 02 16:23:36 +0000 2016
704871453724954624,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,1168,4426,"[0, 53]",Wed Mar 02 03:30:25 +0000 2016
704859558691414016,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,573,2336,"[0, 114]",Wed Mar 02 02:43:09 +0000 2016
704847917308362754,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",1613,5288,"[0, 80]",Wed Mar 02 01:56:53 +0000 2016
704819833553219584,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,1043,2737,"[0, 137]",Wed Mar 02 00:05:17 +0000 2016
704761120771465216,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,3048,6875,"[0, 139]",Tue Mar 01 20:11:59 +0000 2016
704499785726889984,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,1052,3039,"[0, 92]",Tue Mar 01 02:53:32 +0000 2016
704491224099647488,"13/10 hero af
@ABC",84,792,"[0, 18]",Tue Mar 01 02:19:31 +0000 2016
704480331685040129,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,1110,3522,"[0, 139]",Tue Mar 01 01:36:14 +0000 2016
704364645503647744,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,3734,8311,"[0, 121]",Mon Feb 29 17:56:32 +0000 2016
704347321748819968,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,364,1652,"[0, 139]",Mon Feb 29 16:47:42 +0000 2016
704134088924532736,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,493,1563,"[0, 87]",Mon Feb 29 02:40:23 +0000 2016
704113298707505153,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,592,1922,"[0, 140]",Mon Feb 29 01:17:46 +0000 2016
704054845121142784,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,952,3031,"[0, 82]",Sun Feb 28 21:25:30 +0000 2016
703774238772166656,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",488,1907,"[0, 63]",Sun Feb 28 02:50:28 +0000 2016
703769065844768768,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,1199,3404,"[0, 128]",Sun Feb 28 02:29:55 +0000 2016
703631701117943808,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,722,2698,"[0, 135]",Sat Feb 27 17:24:05 +0000 2016
703611486317502464,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,1591,4001,"[0, 140]",Sat Feb 27 16:03:45 +0000 2016
703425003149250560,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",1451,3936,"[0, 135]",Sat Feb 27 03:42:44 +0000 2016
703407252292673536,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,732,2542,"[0, 76]",Sat Feb 27 02:32:12 +0000 2016
703382836347330562,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,1190,3641,"[0, 111]",Sat Feb 27 00:55:11 +0000 2016
703356393781329922,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,405,1986,"[0, 134]",Fri Feb 26 23:10:06 +0000 2016
703268521220972544,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,570,2039,"[0, 65]",Fri Feb 26 17:20:56 +0000 2016
703079050210877440,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,3263,7682,"[0, 139]",Fri Feb 26 04:48:02 +0000 2016
703041949650034688,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,13203,27341,"[0, 125]",Fri Feb 26 02:20:37 +0000 2016
702932127499816960,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,759,2689,"[0, 137]",Thu Feb 25 19:04:13 +0000 2016
702899151802126337,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,477,1672,"[0, 119]",Thu Feb 25 16:53:11 +0000 2016
702684942141153280,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,1137,3342,"[0, 88]",Thu Feb 25 02:42:00 +0000 2016
702671118226825216,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,589,2285,"[0, 148]",Thu Feb 25 01:47:04 +0000 2016
702598099714314240,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",3608,12646,"[0, 132]",Wed Feb 24 20:56:55 +0000 2016
702539513671897089,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,1007,2982,"[0, 136]",Wed Feb 24 17:04:07 +0000 2016
702332542343577600,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,1642,3311,"[0, 103]",Wed Feb 24 03:21:41 +0000 2016
702321140488925184,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,1087,3404,"[0, 73]",Wed Feb 24 02:36:23 +0000 2016
702276748847800320,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",805,2567,"[0, 86]",Tue Feb 23 23:39:59 +0000 2016
702217446468493312,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",1403,4981,"[0, 112]",Tue Feb 23 19:44:20 +0000 2016
701981390485725185,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,1045,3578,"[0, 83]",Tue Feb 23 04:06:20 +0000 2016
701952816642965504,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,1076,3966,"[0, 140]",Tue Feb 23 02:12:47 +0000 2016
701889187134500865,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,1448,3678,"[0, 115]",Mon Feb 22 21:59:57 +0000 2016
701805642395348998,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,1781,3560,"[0, 132]",Mon Feb 22 16:27:58 +0000 2016
701601587219795968,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,480,2166,"[0, 140]",Mon Feb 22 02:57:08 +0000 2016
701570477911896070,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,978,2922,"[0, 139]",Mon Feb 22 00:53:31 +0000 2016
701545186879471618,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,644,2761,"[0, 136]",Sun Feb 21 23:13:01 +0000 2016
701214700881756160,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",5379,12669,"[0, 103]",Sun Feb 21 01:19:47 +0000 2016
700890391244103680,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,603,2296,"[0, 138]",Sat Feb 20 03:51:05 +0000 2016
700864154249383937,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",644,2685,"[0, 104]",Sat Feb 20 02:06:50 +0000 2016
700847567345688576,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,526,2522,"[0, 134]",Sat Feb 20 01:00:55 +0000 2016
700796979434098688,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,1008,2526,"[0, 137]",Fri Feb 19 21:39:54 +0000 2016
700747788515020802,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,9855,23712,"[0, 139]",Fri Feb 19 18:24:26 +0000 2016
700518061187723268,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,846,2733,"[0, 102]",Fri Feb 19 03:11:35 +0000 2016
700505138482569216,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,598,2375,"[0, 86]",Fri Feb 19 02:20:14 +0000 2016
700462010979500032,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,1894,4295,"[0, 138]",Thu Feb 18 23:28:52 +0000 2016
700167517596164096,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,784,2740,"[0, 65]",Thu Feb 18 03:58:39 +0000 2016
700151421916807169,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,700,2317,"[0, 112]",Thu Feb 18 02:54:41 +0000 2016
700143752053182464,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,2884,7816,"[0, 140]",Thu Feb 18 02:24:13 +0000 2016
700062718104104960,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,731,2749,"[0, 138]",Wed Feb 17 21:02:13 +0000 2016
700029284593901568,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,613,2150,"[0, 138]",Wed Feb 17 18:49:22 +0000 2016
700002074055016451,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,1413,3440,"[0, 140]",Wed Feb 17 17:01:14 +0000 2016
699801817392291840,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,1011,3182,"[0, 118]",Wed Feb 17 03:45:29 +0000 2016
699788877217865730,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,525,2316,"[0, 94]",Wed Feb 17 02:54:04 +0000 2016
699779630832685056,Take all my money. 10/10 https://t.co/B28ebc5LzQ,1311,2873,"[0, 48]",Wed Feb 17 02:17:19 +0000 2016
699775878809702401,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,637,2028,"[0, 140]",Wed Feb 17 02:02:25 +0000 2016
699691744225525762,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",4846,10638,"[0, 140]",Tue Feb 16 20:28:06 +0000 2016
699446877801091073,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",2750,6172,"[0, 129]",Tue Feb 16 04:15:05 +0000 2016
699434518667751424,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,534,2247,"[0, 101]",Tue Feb 16 03:25:58 +0000 2016
699423671849451520,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",348,1425,"[0, 78]",Tue Feb 16 02:42:52 +0000 2016
699413908797464576,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",647,2152,"[0, 138]",Tue Feb 16 02:04:04 +0000 2016
699370870310113280,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,459,1957,"[0, 139]",Mon Feb 15 23:13:03 +0000 2016
699323444782047232,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",910,3284,"[0, 83]",Mon Feb 15 20:04:36 +0000 2016
699088579889332224,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,664,2329,"[0, 139]",Mon Feb 15 04:31:20 +0000 2016
699079609774645248,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,690,2547,"[0, 117]",Mon Feb 15 03:55:41 +0000 2016
699072405256409088,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,1251,3119,"[0, 52]",Mon Feb 15 03:27:04 +0000 2016
699060279947165696,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,1899,3922,"[0, 74]",Mon Feb 15 02:38:53 +0000 2016
699036661657767936,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,1259,2702,"[0, 76]",Mon Feb 15 01:05:02 +0000 2016
698989035503689728,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,1034,3502,"[0, 91]",Sun Feb 14 21:55:47 +0000 2016
698953797952008193,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,956,2802,"[0, 140]",Sun Feb 14 19:35:46 +0000 2016
698907974262222848,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,658,2636,"[0, 83]",Sun Feb 14 16:33:40 +0000 2016
698710712454139905,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,717,2567,"[0, 110]",Sun Feb 14 03:29:49 +0000 2016
698703483621523456,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,399,1507,"[0, 116]",Sun Feb 14 03:01:06 +0000 2016
698635131305795584,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,356,1338,"[0, 134]",Sat Feb 13 22:29:29 +0000 2016
698549713696649216,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,651,2413,"[0, 127]",Sat Feb 13 16:50:04 +0000 2016
698355670425473025,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,477,1941,"[0, 138]",Sat Feb 13 03:59:01 +0000 2016
698342080612007937,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,996,2346,"[0, 140]",Sat Feb 13 03:05:01 +0000 2016
698262614669991936,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,2116,4932,"[0, 130]",Fri Feb 12 21:49:15 +0000 2016
698195409219559425,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,6274,17401,"[0, 144]",Fri Feb 12 17:22:12 +0000 2016
698178924120031232,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,782,2916,"[0, 140]",Fri Feb 12 16:16:41 +0000 2016
697995514407682048,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",351,1588,"[0, 80]",Fri Feb 12 04:07:53 +0000 2016
697990423684476929,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,1363,3413,"[0, 140]",Fri Feb 12 03:47:39 +0000 2016
